Date,C_id,Customer_name,Customer_address,I_code,Product_name,CTN_price,CTN,PCS,Total_discount,Net_value,PCS_in_CTN,Price_per_PCS,Discount_per_piece,Month,Year,Has_discount,Purchase_price,Profit_per_order,Day,month_order,Week,week_order,Season,Season_encoded
2022-02-22,9306,DIL PASAND,BANGHASH MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,22,143,4,41,Winter,1
2022-02-22,2148,FRIENDS SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379,72,342,0,2,2022,0,20939,88,22,271,4,68,Winter,1
2022-02-22,9415,ASAD G/S,BANGASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,2,2022,0,22032,97,22,317,4,80,Winter,1
2022-02-22,2148,FRIENDS SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,2,2022,0,22032,97,22,317,4,80,Winter,1
2022-02-22,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,2,2022,0,18785,240,22,219,4,48,Winter,1
2022-02-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,24635,0,6,0,2274,72,342,0,2,2022,0,20939,529,22,271,4,68,Winter,1
2022-02-22,2223,KHATTAK STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,22,219,4,48,Winter,1
2022-02-22,2223,KHATTAK STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,22,271,4,68,Winter,1
2022-02-22,2223,KHATTAK STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,2,2022,0,22032,48,22,317,4,80,Winter,1
2022-02-22,2148,FRIENDS SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,22,143,4,41,Winter,1
2022-02-22,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,2,2022,0,22032,145,22,317,4,80,Winter,1
2022-02-23,3399,MARINA FAST FOOD,skha koat,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,2,2022,1,13464,118,23,51,4,18,Winter,1
2022-02-23,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,2,2022,1,13515,148,23,678,4,274,Winter,1
2022-02-23,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,2,2022,1,18003,229,23,483,4,193,Winter,1
2022-02-23,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,2,2022,1,13515,445,23,678,4,274,Winter,1
2022-02-23,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118,118,2,2022,1,18003,399,23,483,4,193,Winter,1
2022-02-23,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,23,678,4,274,Winter,1
2022-02-23,2050,MADINA G/S,Tehkal,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590,90,2,2022,1,13515,594,23,678,4,274,Winter,1
2022-02-23,3399,MARINA FAST FOOD,skha koat,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,2,2022,1,18003,229,23,483,4,193,Winter,1
2022-02-23,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118,118,2,2022,1,18003,599,23,483,4,193,Winter,1
2022-02-23,3399,MARINA FAST FOOD,skha koat,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,2,2022,1,13515,148,23,678,4,274,Winter,1
2022-02-23,2046,TAJAMUL G/S,University Town,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,3,90,2880,16,990,30,2,2022,1,13464,355,23,51,4,18,Winter,1
2022-02-23,2380,NOOR BAKER'S,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,2,2022,0,22032,291,23,317,4,80,Winter,1
2022-02-23,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,2,2022,0,22032,194,23,317,4,80,Winter,1
2022-02-23,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379,72,342,0,2,2022,0,20939,88,23,271,4,68,Winter,1
2022-02-23,2043,GUL SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,89,1855,80,324,14,2,2022,1,22032,202,23,317,4,80,Winter,1
2022-02-23,2043,GUL SUPER STORE,University Town,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,2,2022,0,18785,240,23,219,4,48,Winter,1
2022-02-23,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,2,2022,0,22032,291,23,317,4,80,Winter,1
2022-02-23,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,2,2022,0,22032,291,23,317,4,80,Winter,1
2022-02-23,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,24635,0,3,123,1014,72,342,41,2,2022,1,20939,141,23,271,4,68,Winter,1
2022-02-23,2034,ALYANZ SUPER STORE,Askari 6,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,2,2022,0,18785,240,23,219,4,48,Winter,1
2022-02-23,2042,SHAHEEN CHEMIST,University Town,1760,DEEN'S MOZARELLA 200GM,24635,0,6,113,2161,72,342,18,2,2022,1,20939,416,23,271,4,68,Winter,1
2022-02-24,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118,218,2,2022,1,18003,199,24,483,4,193,Winter,1
2022-02-24,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,274,6080,10,2118,91,2,2022,1,18003,679,24,483,4,193,Winter,1
2022-02-24,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,24,678,4,274,Winter,1
2022-02-24,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590,140,2,2022,1,13515,197,24,678,4,274,Winter,1
2022-02-24,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,2,2022,1,13515,445,24,678,4,274,Winter,1
2022-02-24,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,2,2022,1,13515,445,24,678,4,274,Winter,1
2022-02-24,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,2,2022,1,13515,445,24,678,4,274,Winter,1
2022-02-24,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118,118,2,2022,1,18003,599,24,483,4,193,Winter,1
2022-02-24,9915,COLD FIRE,JAGRA,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,0,3180,10,1590,0,2,2022,0,13515,477,24,678,4,274,Winter,1
2022-02-24,9915,COLD FIRE,JAGRA,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,0,2118,10,2118,0,2,2022,0,18003,317,24,483,4,193,Winter,1
2022-02-24,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118,118,2,2022,1,18003,599,24,483,4,193,Winter,1
2022-02-24,9336,LALAZAR G/S,LALAZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,24,143,4,41,Winter,1
2022-02-24,2323,AZIZ TD,SITARA MARKET,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,12,360,11520,16,990,30,2,2022,1,13464,1422,24,51,4,18,Winter,1
2022-02-24,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,24,219,4,48,Winter,1
2022-02-24,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,6,60,7080,120000,10,2118,118,2,2022,1,18003,11982,24,483,4,193,Winter,1
2022-02-24,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,24,271,4,68,Winter,1
2022-02-24,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,2,2022,0,22032,97,24,317,4,80,Winter,1
2022-02-24,2123,INSAF SUPER STORE,MUHAMDZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628,72,367,0,2,2022,0,22486,378,24,143,4,41,Winter,1
2022-02-24,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,24,271,4,68,Winter,1
2022-02-24,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,6,60,8400,87000,10,1590,140,2,2022,1,13515,5910,24,678,4,274,Winter,1
2022-02-24,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,3,0,1221,72,367,0,2,2022,0,22486,284,24,143,4,41,Winter,1
2022-02-24,9453,FAISAL G/S,LAL ZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,24,143,4,41,Winter,1
2022-02-24,9453,FAISAL G/S,LAL ZAR MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,24,219,4,48,Winter,1
2022-02-24,9453,FAISAL G/S,LAL ZAR MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,2,2022,0,22032,48,24,317,4,80,Winter,1
2022-02-24,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,24,271,4,68,Winter,1
2022-02-24,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516,72,342,0,2,2022,0,20939,352,24,271,4,68,Winter,1
2022-02-25,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,2,2022,0,22032,48,25,317,4,80,Winter,1
2022-02-25,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590,90,2,2022,1,13515,594,25,678,4,274,Winter,1
2022-02-25,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,472,8000,10,2118,118,2,2022,1,18003,798,25,483,4,193,Winter,1
2022-02-25,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,25,678,4,274,Winter,1
2022-02-25,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118,118,2,2022,1,18003,399,25,483,4,193,Winter,1
2022-02-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,25,678,4,274,Winter,1
2022-02-25,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118,218,2,2022,1,18003,199,25,483,4,193,Winter,1
2022-02-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,2,2022,1,18003,459,25,483,4,193,Winter,1
2022-02-25,3449,JAN'S DAILY,TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,7,70,6300,105000,10,1590,90,2,2022,1,13515,10395,25,678,4,274,Winter,1
2022-02-25,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,2,2022,1,13464,118,25,51,4,18,Winter,1
2022-02-25,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590,140,2,2022,1,13515,197,25,678,4,274,Winter,1
2022-02-25,3403,7 SEAZ S S,KHYBER SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,2,2022,0,22486,94,25,143,4,41,Winter,1
2022-02-25,2119,ZARI MART,GULBERG,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,2,2022,0,22032,97,25,317,4,80,Winter,1
2022-02-25,3483,PICK IN SAVE,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,6,0,2046,72,307,0,2,2022,0,18785,480,25,219,4,48,Winter,1
2022-02-25,8931,4 SEASON,SADAR,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,2,2022,0,18785,240,25,219,4,48,Winter,1
2022-02-25,3403,7 SEAZ S S,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,25,271,4,68,Winter,1
2022-02-25,8931,4 SEASON,SADAR,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,6,0,2442,72,367,0,2,2022,0,22486,568,25,143,4,41,Winter,1
2022-02-25,8931,4 SEASON,SADAR,1763,DEEN'S SLICE CHEESE 200GM,25920,0,5,0,1620,80,324,0,2,2022,0,22032,243,25,317,4,80,Winter,1
2022-02-25,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,2,2022,0,18785,160,25,219,4,48,Winter,1
2022-02-25,8931,4 SEASON,SADAR,1760,DEEN'S MOZARELLA 200GM,24635,0,5,0,1895,72,342,0,2,2022,0,20939,440,25,271,4,68,Winter,1
2022-02-25,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,2,2022,0,22486,94,25,143,4,41,Winter,1
2022-02-25,2119,ZARI MART,GULBERG,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,25,219,4,48,Winter,1
2022-02-25,2119,ZARI MART,GULBERG,1760,DEEN'S MOZARELLA 200GM,24635,0,2,128,630,72,342,64,2,2022,1,20939,48,25,271,4,68,Winter,1
2022-02-25,2119,ZARI MART,GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,25,143,4,41,Winter,1
2022-02-25,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,25,271,4,68,Winter,1
2022-02-26,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,6,708,12000,10,2118,118,2,2022,1,18003,1198,26,483,4,193,Winter,1
2022-02-26,8919,GARDEN PIZZA,DARMANGI GARDEN WARSAK ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,5,40,10550,10,2118,8,2,2022,1,18003,1548,26,483,4,193,Winter,1
2022-02-26,8919,GARDEN PIZZA,DARMANGI GARDEN WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,5,0,7950,10,1590,0,2,2022,0,13515,1192,26,678,4,274,Winter,1
2022-02-26,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,872,7600,10,2118,218,2,2022,1,18003,398,26,483,4,193,Winter,1
2022-02-26,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,560,5800,10,1590,140,2,2022,1,13515,394,26,678,4,274,Winter,1
2022-02-26,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,472,8000,10,2118,118,2,2022,1,18003,798,26,483,4,193,Winter,1
2022-02-26,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590,90,2,2022,1,13515,594,26,678,4,274,Winter,1
2022-02-26,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,352,8120,10,2118,88,2,2022,1,18003,918,26,483,4,193,Winter,1
2022-02-26,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590,90,2,2022,1,13515,594,26,678,4,274,Winter,1
2022-02-26,3467,IQRA SWEET & BAKERS,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,2,2022,0,22032,48,26,317,4,80,Winter,1
2022-02-26,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,6,540,9000,10,1590,90,2,2022,1,13515,891,26,678,4,274,Winter,1
2022-02-26,3467,IQRA SWEET & BAKERS,CAMPUS,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,26,271,4,68,Winter,1
2022-02-26,3467,IQRA SWEET & BAKERS,CAMPUS,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,26,219,4,48,Winter,1
2022-02-26,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516,72,342,0,2,2022,0,20939,352,26,271,4,68,Winter,1
2022-02-26,8912,S T C,PESHAWAR CAMPUS,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,2,2022,1,13464,118,26,51,4,18,Winter,1
2022-02-26,2274,KHAWAJA GENERAL STORE,ASIA GATE,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,81,1547,72,367,20,2,2022,1,22486,297,26,143,4,41,Winter,1
2022-02-26,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,24635,0,3,56,1081,72,342,18,2,2022,1,20939,208,26,271,4,68,Winter,1
2022-02-26,2274,KHAWAJA GENERAL STORE,ASIA GATE,1758,DEEN'S CHEDDAR 200GM,22165,0,1,17,324,72,307,17,2,2022,1,18785,63,26,219,4,48,Winter,1
2022-02-26,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,4,40,4720,80000,10,2118,118,2,2022,1,18003,7988,26,483,4,193,Winter,1
2022-02-26,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,4,40,5600,58000,10,1590,140,2,2022,1,13515,3940,26,678,4,274,Winter,1
2022-02-26,3467,IQRA SWEET & BAKERS,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,2,2022,0,22486,94,26,143,4,41,Winter,1
2022-02-28,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,2,2022,1,13515,445,28,678,5,16,Winter,1
2022-02-28,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,2,2022,1,13515,148,28,678,5,16,Winter,1
2022-02-28,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118,118,2,2022,1,18003,599,28,483,5,10,Winter,1
2022-02-28,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,28,678,5,16,Winter,1
2022-02-28,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,2,2022,1,18003,459,28,483,5,10,Winter,1
2022-02-28,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590,140,2,2022,1,13515,197,28,678,5,16,Winter,1
2022-02-28,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118,218,2,2022,1,18003,199,28,483,5,10,Winter,1
2022-02-28,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,28,678,5,16,Winter,1
2022-02-28,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,2,2022,0,22486,189,28,143,5,2,Winter,1
2022-02-28,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118,118,2,2022,1,18003,399,28,483,5,10,Winter,1
2022-02-28,2050,MADINA G/S,Tehkal,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,2,2022,1,13515,148,28,678,5,16,Winter,1
2022-02-28,6500,PESHAWAR BAKER'S,BHANA MARI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,2,2022,1,18003,229,28,483,5,10,Winter,1
2022-02-28,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,2,2022,1,13515,148,28,678,5,16,Winter,1
2022-02-28,6500,PESHAWAR BAKER'S,BHANA MARI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,28,678,5,16,Winter,1
2022-02-28,9373,BANGASH G/S,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,2,2022,0,22032,145,28,317,5,28,Winter,1
2022-02-28,3410,NOOR STAR BAKERS,WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,2,2022,1,13515,297,28,678,5,16,Winter,1
2022-02-28,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,2,2022,0,20939,176,28,271,5,5,Winter,1
2022-02-28,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,2,2022,0,18785,80,28,219,5,1,Winter,1
2022-02-28,2391,SEVEN SUPER STORE,WARSAK ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,2,2022,0,22032,145,28,317,5,28,Winter,1
2022-02-28,2391,SEVEN SUPER STORE,WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137,72,342,0,2,2022,0,20939,264,28,271,5,5,Winter,1
2022-02-28,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,2,2022,1,13464,118,28,51,5,1,Winter,1
2022-02-28,2050,MADINA G/S,Tehkal,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,2,2022,0,22032,194,28,317,5,28,Winter,1
2022-02-28,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,18,291,5541,80,324,16,2,2022,1,22032,583,28,317,5,28,Winter,1
2022-03-01,9392,FARHAN TR,NOTHIA KADEEM,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,0,4236,10,2118,0,3,2022,0,18003,635,1,822,1,156,Spring,2
2022-03-01,9392,FARHAN TR,NOTHIA KADEEM,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,3,2022,0,22032,97,1,343,1,90,Spring,2
2022-03-01,9392,FARHAN TR,NOTHIA KADEEM,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,3,2022,0,20939,176,1,380,1,112,Spring,2
2022-03-01,8912,S T C,PESHAWAR CAMPUS,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,3,2022,1,13464,118,1,49,1,5,Spring,2
2022-03-01,9392,FARHAN TR,NOTHIA KADEEM,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,3,2022,0,18785,160,1,284,1,79,Spring,2
2022-03-01,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,2,0,1980,16,990,0,3,2022,0,13464,297,1,49,1,5,Spring,2
2022-03-01,9392,FARHAN TR,NOTHIA KADEEM,1759,DEEN'S CHEDDAR 400GM,22752,0,2,0,1264,36,632,0,3,2022,0,19339,189,1,8,1,2,Spring,2
2022-03-01,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,3,2022,1,13515,445,1,1036,1,155,Spring,2
2022-03-01,2117,SHAH SUPER STORE,ZAHID MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,3,2022,0,22032,291,1,343,1,90,Spring,2
2022-03-01,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,3,2022,1,13515,297,1,1036,1,155,Spring,2
2022-03-01,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,3,2022,1,18003,459,1,822,1,156,Spring,2
